vid,utter_id_x,emotion,C-E1,C-E2,C-E4,sentence,utter_id_y,label,Valence,Arousal,Dominance
Ses03M_impro05b,Ses03M_impro05b_M011,ang,Anger,Anger,Frustration,I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?,21,3,1.5,2.5,4.0
Ses03M_impro05b,Ses03M_impro05b_F012,neu,Neutral,Neutral,Neutral,For tonight- For tonight sir.  Would you need to stay somewhere tonight?,22,2,2.5,3.0,3.0
Ses03M_impro05b,Ses03M_impro05b_F013,neu,Neutral,Neutral,Neutral,We can do Holiday Inn or...?,23,2,3.0,3.5,2.5
Ses03M_impro05b,Ses03M_impro05b_M013,ang,Anger,Anger,Frustration,Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.,24,3,1.5,4.0,4.5
Ses03M_impro05b,Ses03M_impro05b_F014,neu,Neutral,Frustration,Neutral,Sir I understand that but just--,25,2,2.5,3.5,2.5
Ses03M_impro05b,Ses03M_impro05b_M014,ang,Anger,Anger,Frustration,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",26,3,1.5,3.5,4.5
Ses03M_impro05b,Ses03M_impro05b_F015,neu,Neutral,Neutral,Neutral,Did you have your name tags on the luggage?,27,2,3.0,3.0,2.5
Ses03M_impro05b,Ses03M_impro05b_M015,ang,Anger,Anger,Anger,Of course I had my name tags on the luggage.,28,3,2.5,2.5,3.5
Ses03M_impro05b,Ses03M_impro05b_F016,neu,Neutral,Neutral,Neutral,"Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",29,2,3.0,3.5,2.5
Ses03M_impro05b,Ses03M_impro05b_M016,ang,Anger,Anger,Frustration,Soon as you...that's not good enough okay?,30,3,1.5,4.0,4.5
Ses03M_impro05b,Ses03M_impro05b_F017,fru,Neutral,Frustration,Frustration,"Sir, please calm down.",31,5,2.5,2.5,3.5
Ses03M_impro05b,Ses03M_impro05b_M017,fru,Frustration,Frustration,Frustration,I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,32,5,2.0,2.0,4.0
Ses03M_impro05b,Ses03M_impro05b_M018,fru,Frustration,Frustration,Frustration,"If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",33,5,2.0,3.0,4.5
Ses03M_impro05b,Ses03M_impro05b_F018,neu,Frustration,Neutral,Neutral,What is your business?,34,2,3.0,3.0,2.5
Ses03M_impro05b,Ses03M_impro05b_M019,neu,Frustration,Neutral,Neutral,I work for IBM.,35,2,3.5,3.0,3.5
Ses03M_impro05b,Ses03M_impro05b_F019,neu,Neutral,Neutral,Neutral,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,",36,2,2.5,3.0,2.5
Ses03M_impro05b,Ses03M_impro05b_F020,neu,Neutral,Neutral,Neutral,"I mean, our airline's fault.  I don't know what happened, misplaced, something happened but we will get you--",37,2,2.5,3.5,2.5
Ses03M_impro05b,Ses03M_impro05b_M020,ang,Frustration,Anger,Anger,"You misplace a lot of, eight pieces of luggage.",38,3,2.0,3.5,4.5
Ses03M_impro05b,Ses03M_impro05b_F021,neu,Neutral,Frustration,Neutral,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",39,2,2.5,3.0,3.0
Ses03M_impro05b,Ses03M_impro05b_F022,neu,Neutral,Neutral,Neutral,Uh no I'm not.,40,2,2.5,2.5,2.5
Ses03M_impro05b,Ses03M_impro05b_M021,ang,Anger,Anger,Anger,Are you kidding me?,41,3,1.5,3.5,4.5
Ses03M_impro05b,Ses03M_impro05b_M022,ang,Anger,Anger,Anger,Who are you going to fire because of that?,42,3,1.5,4.0,4.5
Ses03M_impro05b,Ses03M_impro05b_F023,neu,Neutral,Neutral,Neutral,"Well we have some people back there that need some firing so, but I would just really appreciate--",43,2,3.0,3.0,3.0
Ses03M_impro05b,Ses03M_impro05b_M023,ang,Anger,Anger,Anger,"Wow.  This has never happened before.  I've not lost,",44,3,1.5,2.5,4.5
Ses03M_impro05b,Ses03M_impro05b_M024,ang,Anger,Anger,Anger,in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before.,45,3,1.5,3.5,4.5
Ses03M_impro05b,Ses03M_impro05b_M025,ang,Anger,Anger,Frustration,This is the worst customer service I've ever gotten before.,46,3,1.5,3.0,4.5
Ses03M_impro05b,Ses03M_impro05b_F024,fru,Frustration,Frustration,Neutral,Okay sir.  I'm sorry you can--um-,47,5,2.5,2.5,2.5
Ses03M_impro05b,Ses03M_impro05b_M026,ang,Anger,Anger,Frustration,Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,48,3,1.5,4.0,4.5
Ses03M_impro05b,Ses03M_impro05b_F025,fru,Frustration,Neutral,Frustration,We already have been confirmed that it will be arriving in--uh--in about two days.,49,5,3.0,3.0,2.0
Ses03M_impro05b,Ses03M_impro05b_M027,ang,Anger,Anger,Anger,"And and, in about...",50,3,2.0,2.5,3.5
Ses03M_impro05b,Ses03M_impro05b_M028,fru,Frustration,Anger,Frustration,Two days I'll be in San Diego and how's it going to get to me in San Diego?  You going to make sure it gets to the San Diego airport?,51,5,2.0,3.5,4.0
Ses03M_impro05b,Ses03M_impro05b_F026,fru,Frustration,Neutral,Frustration,"Uh, we can't--",52,5,3.0,2.0,2.0
Ses03M_impro05b,Ses03M_impro05b_M029,ang,Anger,Anger,Frustration,Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.,53,3,1.5,3.5,4.5
Ses03M_impro05b,Ses03M_impro05b_F027,neu,Frustration,Neutral,Neutral,"Yes sir, Yes.",54,2,2.5,2.5,1.5
Ses03M_impro05b,Ses03M_impro05b_F028,neu,Frustration,Neutral,Neutral,We can have them direct your luggage to San Diego.,55,2,3.0,3.0,2.5
Ses03M_impro05b,Ses03M_impro05b_M030,fru,Frustration,Anger,Frustration,Okay.  And you're going to give me what for my inconvenience?,56,5,2.0,3.0,4.0
Ses03M_impro05b,Ses03M_impro05b_F029,neu,Frustration,Neutral,Neutral,Uh--,57,2,3.0,2.5,2.0
Ses03M_impro05b,Ses03M_impro05b_F030,neu,Frustration,Neutral,Neutral,Some refreshments in the lobby?,58,2,3.0,3.5,2.0
Ses03M_impro05b,Ses03M_impro05b_M031,ang,Anger,Anger,Anger,Some peanuts?  Wow.  That helps a lot.,59,3,1.5,3.5,4.5
Ses03M_impro05b,Ses03M_impro05b_M032,ang,Anger,Anger,Anger,"Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.  Wow.  You know what?",60,3,1.5,3.5,4.5
Ses03M_impro05b,Ses03M_impro05b_F031,fru,Frustration,Frustration,Neutral,eh- we actually--,61,5,2.5,3.0,1.5
Ses03M_impro05b,Ses03M_impro05b_M033,ang,Anger,Anger,Anger,I will never do business with Delta again.,62,3,2.0,2.5,4.0
Ses03F_script01_3,Ses03F_script01_3_F000,hap,Happiness,Happiness,Neutral,You're the only one I know that still loves his parents.,0,0,4.0,3.5,3.0
Ses03F_script01_3,Ses03F_script01_3_M000,hap,Neutral,Happiness,Happiness,"Yeah. I know. It went out of style, didn't it?",1,0,4.0,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_F001,hap,Happiness,Happiness,Neutral,"No, it's all right. There's nothing wrong in that, you know.",2,0,4.0,4.0,3.0
Ses03F_script01_3,Ses03F_script01_3_F002,hap,Happiness,Happiness,Neutral,It's really lovely here. The air is sweet.,3,0,4.0,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_M001,neu,Neutral,Happiness,Neutral,You're not sorry you came?,4,2,3.0,3.0,2.5
Ses03F_script01_3,Ses03F_script01_3_F003,sad,Sadness,Sadness,Neutral,No. I'm not sorry. It's-,5,1,3.0,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_F005,fru,Frustration,Sadness,Frustration,"Well, for one thing, your mother so much has told me to go. [LAUGHTER].",6,5,3.0,3.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M003,neu,Frustration,Neutral,Neutral,Well-,7,2,2.5,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_M004,neu,Frustration,Neutral,Neutral,What?,8,2,3.0,2.5,3.0
Ses03F_script01_3,Ses03F_script01_3_F008,sad,Sadness,Sadness,Other,"Well, you've been embarrassed ever since I came.",9,1,2.5,3.5,3.0
Ses03F_script01_3,Ses03F_script01_3_M006,hap,Frustration,Happiness,Excited,"Oh look, um, well, the thing is, I was planning on, planning on sort of sneaking up on you over a week or so, and they-they take it for granted we're all set.",10,0,2.5,4.0,3.0
Ses03F_script01_3,Ses03F_script01_3_M009,hap,Frustration,Happiness,Excited,"I, I guess that's why I asked you to come.",11,0,3.5,3.0,2.5
Ses03F_script01_3,Ses03F_script01_3_F011,hap,Sadness,Happiness,Happiness,"Well, I mean,",12,0,3.5,3.0,2.5
Ses03F_script01_3,Ses03F_script01_3_M010,hap,Excited,Happiness,Happiness,"Oh, Annie.",13,0,4.5,2.5,2.5
Ses03F_script01_3,Ses03F_script01_3_F012,hap,Excited,Happiness,Happiness,"from her opinion, why else would I come here?",14,0,3.5,3.5,3.0
Ses03F_script01_3,Ses03F_script01_3_M011,hap,Excited,Happiness,Happiness,"Annie, I love you.",15,0,4.5,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M012,hap,Excited,Happiness,Happiness,I love you a great deal.,16,0,4.0,2.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M013,hap,Happiness,Happiness,Happiness,I-I love you. I have no imagination. That's all I know how to tell it.,17,0,4.5,3.5,3.0
Ses03F_script01_3,Ses03F_script01_3_F013,hap,Happiness,Happiness,Happiness,"Well, I guess that's why I came.",18,0,4.0,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M014,hap,Happiness,Happiness,Excited,"I'm embarrassing you. I didn't want to tell you it here. I wanted to go somewhere that would be brand-new to each other. It feels wrong here, don't you? This yard and this chair.",19,0,3.0,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M015,hap,Happiness,Happiness,Happiness,I don't want to win you from anybody. I want you to be ready for me.,20,0,3.0,3.0,4.0
Ses03F_script01_3,Ses03F_script01_3_F014,hap,Happiness,Happiness,Excited,"I've been ready for a long, long time.",21,0,3.5,4.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M018,hap,Excited,Happiness,Happiness,You felt something that far back?,22,0,3.5,2.5,2.5
Ses03F_script01_3,Ses03F_script01_3_F018,hap,Happiness,Happiness,Excited,Every day since.,23,0,4.0,3.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M019,hap,Excited,Happiness,Happiness,Why didn't you let me know?,24,0,4.0,3.0,2.5
Ses03F_script01_3,Ses03F_script01_3_M020,hap,Excited,Happiness,Happiness,"Give me a kiss, Annie.",25,0,4.0,2.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M021,hap,Excited,Happiness,Happiness,Give me-,26,0,3.5,2.5,2.5
Ses03F_script01_3,Ses03F_script01_3_F021,hap,Happiness,Sadness,Happiness,I don't know if I ever can forgive you for that. Why'd you wait so long? I sat in my room wondering if I was crazy for thinking about you.,27,0,3.0,3.5,4.0
Ses03F_script01_3,Ses03F_script01_3_M023,hap,Happiness,Happiness,Happiness,We're going to live now. I'm going to make you so happy.,28,0,4.0,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M024,hap,Frustration,Happiness,Happiness,I kissed you.,29,0,3.0,3.5,2.5
Ses03F_script01_3,Ses03F_script01_3_F023,hap,Happiness,Happiness,Neutral,"Like Larry's brother. Do it like you, Chris.",30,0,3.5,3.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M025,sad,Sadness,Happiness,Sadness,Let's drive somewhere. I want to be alone with you.,31,1,3.5,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_F025,sad,Sadness,Sadness,Other,No. What is it? Is it your mother?,32,1,2.0,3.5,2.5
Ses03F_script01_3,Ses03F_script01_3_M026,neu,Sadness,Neutral,Neutral,"No, no, no, no. Nothing like that.",33,2,2.5,3.5,3.0
Ses03F_script01_3,Ses03F_script01_3_F026,sad,Sadness,Sadness,Other,"Well then tell me what's wrong. I mean, even in your letters there's something ashamed.",34,1,2.0,3.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M027,sad,Frustration,Sadness,Sadness,"Yeah. I guess there is. I guess I was, but uh- it's going from me now.",35,1,3.5,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_F027,sad,Sadness,Sadness,Neutral,You should tell me.,36,1,2.5,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_M028,sad,Sadness,Sadness,Neutral,I don't know where to start.,37,1,3.5,3.0,2.5
Ses03F_script01_3,Ses03F_script01_3_F028,sad,Sadness,Sadness,Neutral,"But, Chris, it wouldn't work like this.",38,1,2.0,3.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M029,sad,Frustration,Sadness,Sadness,You know when I went overseas. I said I was in command of a company.,39,1,2.5,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_F029,sad,Sadness,Sadness,Neutral,"Yeah, sure.",40,1,3.0,2.0,2.5
Ses03F_script01_3,Ses03F_script01_3_M030,sad,Sadness,Sadness,Sadness,"Well, I lost them.",41,1,2.0,3.0,2.5
Ses03F_script01_3,Ses03F_script01_3_F030,sad,Sadness,Sadness,Happiness,How many?,42,1,2.0,3.5,2.5
Ses03F_script01_3,Ses03F_script01_3_M031,sad,Sadness,Sadness,Sadness,Just about all.,43,1,2.0,2.5,3.0
Ses03F_script01_3,Ses03F_script01_3_F031,sad,Sadness,Sadness,Sadness,Geez.,44,1,2.0,2.0,3.0
Ses03F_script01_3,Ses03F_script01_3_M032,sad,Sadness,Sadness,Sadness,It takes a little while to toss that off. Because they weren't just men.,45,1,2.5,2.5,3.5
Ses03F_script01_3,Ses03F_script01_3_M033,sad,Sadness,Sadness,Sadness,"For instance, one time, it had to have been raining several days. There was this one kid, he came up to me and he gave me his last pair of dry socks. Put them in my pocket.",46,1,3.5,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M034,sad,Sadness,Sadness,Sadness,"I mean, that's-that's only a little thing, but that's the kind of guys I had. They didn't just die. They killed themselves for each other. And I mean that exactly. A little more selfish and they'd still be here today.",47,1,2.0,3.5,4.0
Ses03F_script01_3,Ses03F_script01_3_M035,sad,Sadness,Sadness,Sadness,"And I, and I thought something watching them go down.",48,1,2.0,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M036,sad,Sadness,Sadness,Sadness,"Everything was being destroyed, see, but there was one new thing that was being created. A kind of responsibility, man for man. You understand me?",49,1,3.0,3.0,4.5
Ses03F_script01_3,Ses03F_script01_3_M037,sad,Sadness,Excited,Sadness,And to show that-to bring that onto the earth like some sort of monument standing right behind us where everyone could feel it and it would make a difference to him.,50,1,3.0,4.0,4.5
Ses03F_script01_3,Ses03F_script01_3_M038,sad,Sadness,Sadness,Sadness,And I came back here and it was incredible. There was no meaning in that here. The whole thing to them was a bus accident.,51,1,2.0,3.0,4.0
Ses03F_script01_3,Ses03F_script01_3_M039,sad,Frustration,Sadness,Sadness,And I went to work with dad and that rat race again. And I felt what you said-ashamed somehow. Because nobody was changed at all. It seemed to make a sucker out of a lot of guys.,52,1,1.5,4.0,4.0
Ses03F_script01_3,Ses03F_script01_3_M040,sad,Frustration,Sadness,Sadness,"And I felt wrong to be alive. To drive the car, to see the new checkbook, to see the new refrigerator. I mean, you can take those things out of the war. But you got to know that when you drive that car that that came out of the love a man can have for another man. And you got to be a little bit better because of that.",53,1,1.5,3.0,4.5
Ses03F_script01_3,Ses03F_script01_3_M041,sad,Frustration,Sadness,Sadness,"Otherwise, what you have here is loot  and there's blood on it.",54,1,2.5,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M042,sad,Frustration,Sadness,Sadness,And I didn't want to take any of it.,55,1,2.5,3.0,3.5
Ses03F_script01_3,Ses03F_script01_3_M043,sad,Frustration,Sadness,Sadness,And I guess that included you.,56,1,2.5,2.5,3.0
Ses03F_script01_3,Ses03F_script01_3_F032,sad,Fear,Sadness,Sadness,And you still feel that way?,57,1,3.0,2.0,2.5
Ses03F_script01_3,Ses03F_script01_3_F033,sad,Excited,Sadness,Frustration,"Because you can't feel that way, never again, Chris. You hear me? Never. I mean, the money and me too.",58,1,2.0,4.0,4.0
Ses03F_script01_3,Ses03F_script01_3_M045,hap,Excited,Happiness,Happiness,"Annie,",59,0,4.0,3.0,3.0
Ses03F_script01_3,Ses03F_script01_3_M046,hap,Excited,Happiness,Happiness,"Annie, I'm going to make a fortune for you.",60,0,4.5,2.5,3.5
Ses03F_script01_3,Ses03F_script01_3_F035,hap,Excited,Happiness,Happiness,What am I going to do with a fortune?,61,0,4.0,3.5,3.0
Ses03M_script02_1,Ses03M_script02_1_M000,exc,Excited,Excited,Neutral,"Hey, what time is it?  This pokes around midnight right?  God this is great isn't it?",0,4,4.0,3.5,4.5
Ses03M_script02_1,Ses03M_script02_1_M001,exc,Excited,Excited,Neutral,Look at the night we got.  I wouldn't trade this for anything.,1,4,4.5,3.5,4.5
Ses03M_script02_1,Ses03M_script02_1_M002,exc,Excited,Excited,Neutral,You know actually I wanted to go a little further up the coast and get away from all the lights and people but I was afraid you'd miss it.  How are you doing?,2,4,4.0,2.5,3.5
Ses03M_script02_1,Ses03M_script02_1_M003,exc,Excited,Excited,Excited,"Is that, is that, nah, is that just Paul?  I can't even tell.",3,4,4.5,3.5,4.5
Ses03M_script02_1,Ses03M_script02_1_M004,exc,Excited,Excited,Excited,"But if I can't tell, it probably isn't them isn't it?  Probably would be unmistakable wouldn't you think?  How are you doing?",4,4,3.5,3.5,3.5
Ses03M_script02_1,Ses03M_script02_1_M005,exc,Excited,Excited,Excited,"Oh, you know what I forgot?  I forgot my flashlight.  How could I be so stupid?  I should've brought my flashlight.",5,4,3.5,4.5,4.0
Ses03M_script02_1,Ses03M_script02_1_F005,neu,Frustration,Neutral,Neutral,Yes.,6,2,3.0,3.5,3.0
Ses03M_script02_1,Ses03M_script02_1_M014,exc,Excited,Excited,Neutral,"God.  Oh, you know what would be good right about now?  A six-pack.  A six-pack would be just the ticket.",7,4,3.0,3.5,4.0
Ses03M_script02_1,Ses03M_script02_1_M015,exc,Excited,Excited,Neutral,"I'm so stupid, I should've brought a six-pack.  God, I'm like a little kid.  It's amazing I get out of the house with my fly zipped up. Oh- [LAUGHTER]",8,4,4.5,4.0,4.5
Ses03M_script02_1,Ses03M_script02_1_M016,exc,Excited,Excited,Neutral,I wonder if they can hear us talk?  Or feel the vibrations in the sand when we move around?,9,4,4.0,3.0,4.0
Ses03M_script02_1,Ses03M_script02_1_M017,neu,Neutral,Happiness,Neutral,Do you want my jacket?,10,2,3.0,3.5,3.0
Ses03M_script02_1,Ses03M_script02_1_F007,fru,Frustration,Anger,Frustration,"It's past eleven, let's go.",11,5,1.5,3.0,4.0
Ses03M_script02_1,Ses03M_script02_1_F008,fru,Frustration,Anger,Frustration,There is no point in coming down here.,12,5,1.5,3.5,3.5
Ses03M_script02_1,Ses03M_script02_1_F009,fru,Frustration,Anger,Frustration,That's my point.,13,5,2.0,3.5,4.0
Ses03M_script02_1,Ses03M_script02_1_M020,fru,Frustration,Anger,Frustration,That's my point too...No.  No.  That's not my point.  My point is what's the point if we come down here if we just turn around and leave?,14,5,2.0,4.0,4.5
Ses03M_script02_1,Ses03M_script02_1_M023,exc,Excited,Excited,Excited,"Honey, this is a natural phenomenon.  It only happens once a year.  I mean think about the people in Kansas, they would have to get hotel reservations and plane tickets to come and see this.  We're only forty minutes away.  This is too good to pass up.",15,4,2.0,4.0,4.5
Ses03M_script02_1,Ses03M_script02_1_F013,fru,Frustration,Anger,Frustration,"Pass up what?  These fish swim up to shore, on the beach and then they flop around a little, they swim away and then they die.",16,5,1.5,4.0,4.5
Ses03M_script02_1,Ses03M_script02_1_M024,exc,Excited,Excited,Neutral,"Well this is like the highlight, the one night of their lives and that flopping around, that's laying eggs or spawning or mating or whatever you call it.",17,4,2.5,4.0,4.5
Ses03M_script02_1,Ses03M_script02_1_M025,exc,Excited,Excited,Neutral,"But this is the big night for these guys.  Their last, life's last orgy.",18,4,3.5,3.5,4.5
Ses03M_script02_1,Ses03M_script02_1_M026,exc,Excited,Excited,Excited,Yeah they do.,19,4,1.5,3.0,4.0
Ses03M_script02_1,Ses03M_script02_1_F015,fru,Frustration,Frustration,Frustration,Augie.,20,5,1.5,3.5,4.0
